TV_product_grouped;TV_technology;TV_hbonordic;CZ_group5_name;CZ_employment;CZ_car;CZ_children;CZ_civilstate;CZ_home;CZ_owner;CZ_wealth;CZ_household_income;CZ_age;CZ_education;Failures;Failures_SLA_insufficient;TV_flow_consump;TV_flow_consump_cat_children;TV_flow_consump_cat_documentary;TV_flow_consump_cat_movies;TV_flow_consump_cat_leisure;TV_flow_consump_cat_art;TV_flow_consump_cat_music;TV_flow_consump_cat_news;TV_flow_consump_cat_politics;TV_flow_consump_cat_series;TV_flow_consump_cat_show;TV_flow_consump_cat_sports;TV_flow_consump_cat_other;OTT_SVOD_consump;OTT_TVOD_consump;Household_municipality
Grundpakke;DSL;0;Komfort og hygge;3;6;5;4;9;6;4;6;6;5;0;0;188;2;8;14;7;35;1;29;3;22;14;43;4;1;0;Frederikshavn
Viasat Stor grundpakke;DSL;0;Velhavere;8;9;7;10;9;9;9;9;10;7;0;0;187;0;7;1;9;8;0;16;3;31;12;96;0;NULL;NULL;Roskilde
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;8;7;5;6;8;8;1;8;5;9;0;0;187;1;29;52;16;3;0;4;10;19;14;34;2;NULL;NULL;Gribskov
Viasat Stor grundpakke;DSL;0;Livet på landet;6;7;2;5;9;8;1;9;8;6;0;0;187;0;22;36;0;3;0;22;3;69;21;9;0;NULL;NULL;Faxe
Grundpakke;DSL;0;Velfunderede husejere;7;7;8;8;7;9;8;7;9;7;0;0;187;41;6;63;6;2;0;3;4;28;16;11;3;4;0;Kalundborg
Viasat Stor grundpakke;DSL;0;Komfort og hygge;5;9;5;9;5;7;9;8;9;6;0;0;187;0;5;3;2;9;0;32;2;31;4;95;0;NULL;NULL;Lolland
Grundpakke;DSL;0;Komfort og hygge;1;6;4;6;7;10;7;3;10;3;0;0;187;0;28;18;29;12;3;11;9;24;12;36;1;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;4;6;9;6;7;7;5;5;7;5;0;0;187;29;3;21;8;10;0;17;11;14;24;41;5;1;0;Norddjurs
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;9;10;9;10;9;8;9;4;10;0;0;187;14;9;53;15;5;26;6;12;26;13;1;2;NULL;NULL;Viborg
Grundpakke;DSL;0;Velhavere;10;9;8;9;8;6;9;9;8;10;0;0;186;0;19;11;3;3;8;15;8;87;11;17;0;NULL;NULL;Helsingør
Viasat Stor grundpakke;DSL;0;Seniorer;6;8;2;10;9;9;10;8;10;4;0;0;186;0;11;8;6;6;1;44;6;13;10;77;1;1;0;Holbæk
Grundpakke;DSL;0;Livet på landet;9;7;8;10;9;9;8;10;7;9;0;0;186;1;25;27;10;14;2;20;16;40;17;9;1;NULL;NULL;Sorø
Viasat Stor grundpakke;DSL;0;Komfort og hygge;6;6;6;6;10;10;5;8;3;8;0;0;186;0;19;23;12;16;0;53;15;7;15;22;0;1;0;Lolland
Grundpakke;DSL;0;Urban mangfoldighed;2;3;1;1;2;4;2;1;2;3;0;0;186;0;30;21;26;24;0;37;8;16;11;8;0;NULL;NULL;Odense
Viasat Mellem grundpakke;DSL;0;Velhavere;10;7;3;5;9;9;8;10;7;10;0;0;185;0;26;75;6;2;0;9;3;20;8;33;0;3;1;Helsingør
Grundpakke;DSL;0;Velhavere;10;8;9;9;8;8;10;10;6;10;0;0;185;67;8;50;5;1;0;2;2;15;16;14;1;NULL;NULL;Rudersdal
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;9;8;10;8;9;10;9;7;7;0;0;185;51;8;30;4;6;0;20;8;25;20;7;2;NULL;NULL;Køge
Grundpakke;DSL;0;Livet på landet;5;7;2;6;9;9;5;4;8;3;0;0;185;0;12;22;6;13;3;19;14;62;14;17;0;2;0;Odsherred
Grundpakke;DSL;0;Velfunderede husejere;10;10;10;9;10;9;4;9;5;10;0;0;185;14;8;5;4;5;0;9;3;1;6;5;121;NULL;NULL;Holbæk
Grundpakke;DSL;0;Livet på landet;9;7;10;8;6;10;9;10;6;9;0;0;185;22;10;16;7;7;7;5;14;51;32;9;0;3;0;Holbæk
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;6;6;7;5;7;7;1;6;3;8;0;0;185;0;6;23;9;19;0;28;3;55;4;36;0;NULL;NULL;Guldborgsund
Viasat Mellem grundpakke;DSL;1;Livet på landet;5;7;5;7;9;9;8;6;9;5;0;0;185;0;39;28;18;6;0;20;4;18;15;33;1;30;0;Guldborgsund
Grundpakke;DSL;0;Velhavere;10;10;10;10;10;10;9;10;5;9;0;0;185;8;11;25;4;10;11;28;7;48;17;11;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;Livet på landet;9;8;10;9;10;10;9;8;2;8;0;0;185;3;43;36;17;10;0;9;8;18;30;7;0;4;0;Ringkøbing-Skjern
Grundpakke;DSL;0;Livet på landet;9;6;2;6;8;7;10;8;6;7;0;0;185;0;6;1;5;4;0;141;7;4;2;9;1;NULL;NULL;Morsø
Viasat Stor grundpakke;DSL;0;Livet på landet;4;3;5;5;7;8;2;7;9;6;0;0;185;1;15;29;9;7;0;38;11;46;4;21;0;3;1;Brønderslev
Viasat Stor grundpakke;DSL;0;Komfort og hygge;5;6;6;4;6;5;3;2;6;4;0;0;185;0;11;14;28;8;0;14;2;92;3;6;0;NULL;NULL;Rebild
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;7;5;5;6;9;9;3;4;7;5;0;0;185;0;10;10;0;4;1;18;6;9;8;115;0;NULL;NULL;Jammerbugt
Viasat Stor grundpakke;DSL;0;Livet på landet;2;6;8;7;9;8;7;4;8;1;0;0;185;0;41;36;9;5;0;27;18;27;5;11;1;9;0;Hjørring
Viasat Stor grundpakke;DSL;0;Livet på landet;3;6;6;7;8;8;5;6;4;4;0;0;185;19;20;52;13;3;0;37;7;12;5;11;0;5;0;Hjørring
Grundpakke;DSL;0;Velhavere;3;1;2;2;3;4;2;1;8;3;0;0;184;1;17;17;16;13;0;22;17;43;15;11;9;2;7;København
Grundpakke;DSL;0;Velfunderede husejere;5;8;1;5;7;9;6;7;3;5;0;0;184;15;15;53;5;14;1;15;5;33;9;15;1;NULL;NULL;Slagelse
Grundpakke;DSL;0;Livet på landet;7;9;8;7;5;7;1;8;7;7;0;0;184;17;7;62;2;0;2;2;3;44;16;25;0;1;0;Sønderborg
Grundpakke;DSL;0;Komfort og hygge;3;7;6;7;7;9;6;4;6;2;0;0;184;1;17;13;22;11;4;4;16;62;29;1;0;NULL;NULL;Holstebro
Viasat Mellem grundpakke;DSL;0;Livet på landet;6;8;6;7;7;7;8;7;8;5;0;0;184;10;2;86;7;5;7;7;7;12;7;21;9;4;3;Norddjurs
Viasat Stor grundpakke;DSL;1;Livet på landet;6;9;3;6;9;8;2;4;7;4;0;0;184;0;7;32;5;7;0;17;5;16;12;79;0;4;1;Morsø
Grundpakke;DSL;0;Livet på landet;4;9;9;9;8;7;7;9;7;3;0;0;184;26;24;7;26;17;0;15;31;14;15;6;0;NULL;NULL;Mariagerfjord
Grundpakke;DSL;0;Velfunderede husejere;7;6;6;9;6;8;9;9;7;6;0;0;183;0;31;9;6;23;0;72;7;16;10;5;0;NULL;NULL;København
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;8;10;9;9;8;7;7;8;7;4;0;0;183;0;16;23;0;4;0;102;7;22;6;0;0;2;0;Næstved
Grundpakke;DSL;0;Livet på landet;8;9;2;7;7;10;9;9;8;7;0;0;183;0;29;14;21;19;3;18;12;32;23;9;0;NULL;NULL;Ærø
Grundpakke;DSL;0;Seniorer;4;8;7;9;10;10;5;6;7;4;0;0;183;0;3;13;2;13;0;4;5;127;8;3;0;NULL;NULL;Sønderborg
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;183;0;10;13;12;33;0;31;15;21;4;40;0;NULL;NULL;Kolding
Grundpakke;DSL;0;Seniorer;1;2;1;2;3;3;5;1;10;1;0;0;183;0;8;1;14;58;0;32;8;19;6;32;0;NULL;NULL;Ikast-Brande
Grundpakke;DSL;0;Livet på landet;1;9;8;7;10;10;1;9;4;5;0;0;183;22;4;33;12;8;0;3;13;64;16;3;2;NULL;NULL;Ringkøbing-Skjern
Viasat Stor grundpakke;DSL;0;Komfort og hygge;1;6;2;4;5;7;6;4;9;2;0;0;183;0;8;12;7;28;3;31;19;31;15;26;0;1;0;Thisted
Grundpakke;DSL;0;Velhavere;10;10;10;9;5;10;10;10;5;10;0;0;182;15;0;6;8;4;0;15;0;5;3;122;0;NULL;NULL;Gentofte
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;182;0;4;0;1;2;0;116;7;16;7;25;0;NULL;NULL;Greve
Grundpakke;DSL;0;Velhavere;5;8;6;7;7;6;8;7;9;5;0;0;182;0;7;0;6;102;1;45;5;1;0;13;0;NULL;NULL;Odsherred
Grundpakke;DSL;0;Komfort og hygge;9;6;3;6;10;10;10;7;8;8;0;0;182;0;19;44;4;3;0;24;24;28;19;12;0;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Livet på landet;3;8;8;6;7;9;6;6;6;4;1;0;182;0;24;65;12;14;2;6;18;2;14;18;3;NULL;NULL;Kerteminde
Grundpakke;DSL;0;Seniorer;3;5;3;5;5;1;5;2;10;4;0;0;182;0;7;17;29;6;5;8;6;86;9;6;0;NULL;NULL;Odense
Viasat Stor grundpakke;DSL;0;Provinsliv;1;1;1;1;1;2;3;1;1;1;0;0;182;0;8;28;4;19;4;46;10;20;5;34;0;NULL;NULL;Svendborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;1;9;1;8;10;10;5;5;10;3;0;0;182;3;21;39;6;9;4;28;13;9;15;32;0;NULL;NULL;Holstebro
Grundpakke;DSL;0;Vid og velstand;4;4;2;2;2;4;8;6;9;5;0;0;182;1;16;67;8;26;0;9;19;13;19;0;2;NULL;NULL;Aalborg
Viasat Stor grundpakke;DSL;0;Livet på landet;9;9;8;7;9;9;7;7;6;9;0;0;181;3;7;48;7;31;0;23;9;22;22;4;0;12;0;Slagelse
Grundpakke;DSL;0;Livet på landet;4;7;4;8;6;10;10;6;9;3;0;0;181;0;21;22;12;32;1;21;15;17;14;19;2;1;0;Lolland
Grundpakke;DSL;0;Velfunderede husejere;9;10;7;8;10;10;10;10;8;9;0;0;181;0;7;18;6;5;3;18;13;62;35;9;2;NULL;NULL;Herning
Grundpakke;DSL;0;Provinsliv;4;3;2;4;1;5;8;6;9;7;0;0;181;0;9;35;17;17;0;26;10;6;11;44;3;NULL;NULL;Silkeborg
Viasat Stor grundpakke;DSL;0;Livet på landet;2;9;7;7;6;9;7;2;9;4;0;0;181;0;7;3;7;6;0;23;5;20;1;107;0;NULL;NULL;Viborg
Grundpakke;DSL;0;Velhavere;10;8;8;10;5;7;10;10;5;10;0;0;180;0;22;10;3;8;0;44;10;24;15;41;0;NULL;NULL;Gladsaxe
Grundpakke;DSL;0;Komfort og hygge;3;5;6;4;4;5;4;3;6;4;0;0;180;20;17;21;1;55;2;14;3;20;13;9;0;15;0;Assens
Grundpakke;DSL;0;Provinsliv;3;5;6;4;4;5;1;6;2;6;0;0;180;1;6;11;9;27;38;16;5;22;10;29;0;NULL;NULL;Horsens
Grundpakke;DSL;0;Livet på landet;6;7;7;7;8;8;8;7;7;5;0;0;180;42;4;7;3;0;0;1;1;5;0;0;113;NULL;NULL;Morsø
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;9;6;6;9;10;10;10;10;10;7;0;0;179;20;33;16;24;1;0;5;10;18;13;33;1;NULL;NULL;Brøndby
Viasat Mellem grundpakke;DSL;0;Velhavere;10;8;9;8;8;6;10;10;8;10;0;0;179;67;12;10;12;13;0;26;14;1;13;6;3;12;5;Rudersdal
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;179;0;19;21;12;4;0;19;16;2;22;60;0;NULL;NULL;Roskilde
Grundpakke;DSL;0;Komfort og hygge;3;5;4;4;6;5;4;4;5;6;0;0;179;68;10;12;33;1;2;2;0;5;38;5;0;NULL;NULL;Lolland
Viasat Stor grundpakke;DSL;1;Velfunderede husejere;5;8;5;8;10;9;7;7;8;3;0;0;179;0;16;55;11;13;4;9;6;37;26;0;0;3;0;Randers
Grundpakke;DSL;0;Seniorer;4;3;1;2;1;1;7;1;10;1;0;0;179;0;15;25;14;9;1;26;7;52;20;5;0;4;0;Aarhus
Viasat Mellem grundpakke;DSL;0;Livet på landet;5;10;4;8;7;7;9;9;9;2;0;0;179;6;5;0;13;8;0;40;6;15;2;79;0;NULL;NULL;Viborg
Grundpakke;DSL;0;Velfunderede husejere;6;3;6;5;4;2;3;4;7;6;0;0;178;3;7;10;3;7;0;58;8;55;7;17;0;1;0;København
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;3;10;6;8;10;10;7;9;8;6;0;0;178;0;12;7;10;9;12;47;1;27;11;40;0;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Seniorer;1;3;1;1;1;2;4;1;9;1;0;0;178;4;4;8;6;5;0;22;5;82;15;23;2;11;0;Faaborg-Midtfyn
Grundpakke;DSL;0;Livet på landet;2;10;10;10;8;8;1;9;3;5;0;0;178;29;77;15;17;10;0;2;4;9;7;4;0;NULL;NULL;Billund
Grundpakke;DSL;0;Komfort og hygge;9;10;10;8;7;10;8;9;6;7;0;0;178;0;13;33;7;2;0;5;11;40;13;51;0;1;0;Randers
Grundpakke;DSL;0;Velfunderede husejere;9;7;5;7;7;6;7;5;9;5;0;0;178;0;12;24;10;11;9;38;13;22;7;26;1;NULL;NULL;Aalborg
Grundpakke;DSL;0;Vid og velstand;10;5;9;7;7;6;10;10;9;10;0;0;177;0;13;12;1;12;1;14;7;84;18;10;0;NULL;NULL;Frederiksberg
Grundpakke;DSL;0;Velfunderede husejere;4;8;9;8;9;7;8;6;6;5;0;0;177;9;22;16;11;7;0;19;11;35;14;29;0;NULL;NULL;Stevns
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;3;5;7;6;5;4;7;5;8;4;0;0;177;3;46;30;10;9;1;10;23;24;15;3;0;18;0;Sorø
Grundpakke;DSL;0;Velfunderede husejere;6;9;8;8;10;10;7;7;8;8;0;0;177;0;15;2;22;43;0;28;29;10;19;5;0;NULL;NULL;Holstebro
Grundpakke;DSL;1;Komfort og hygge;4;7;7;6;5;6;4;6;3;1;0;0;177;0;43;19;15;10;0;19;6;27;12;23;0;6;2;Silkeborg
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;9;9;8;5;6;6;4;8;2;7;0;0;176;0;8;43;5;1;0;20;9;57;3;28;0;NULL;NULL;Køge
Viasat Mellem grundpakke;DSL;0;Provinsliv;6;4;4;3;4;5;8;5;7;2;0;0;176;2;26;22;11;21;0;33;11;3;22;20;0;NULL;NULL;Holbæk
Grundpakke;DSL;0;Velfunderede husejere;4;5;8;6;6;6;8;6;3;1;0;0;176;21;20;36;12;3;2;6;22;9;30;7;3;0;1;Herning
Grundpakke;DSL;0;Urban mangfoldighed;6;1;2;2;3;4;4;3;1;7;0;0;176;0;6;12;3;6;0;95;2;13;1;31;3;NULL;NULL;Aarhus
Grundpakke;DSL;0;Livet på landet;7;10;5;10;9;9;9;5;9;5;0;0;176;3;14;19;3;11;2;32;6;19;22;35;7;NULL;NULL;Thisted
Grundpakke;DSL;0;Velfunderede husejere;2;6;3;4;6;7;5;4;3;2;0;0;176;0;29;41;9;31;0;11;9;28;8;9;0;17;0;Jammerbugt
Viasat Mellem grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;175;46;2;33;4;1;0;19;3;62;1;1;0;11;0;Halsnæs
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;8;9;8;8;6;10;9;9;8;9;0;0;175;0;3;14;1;1;0;13;2;32;8;96;0;NULL;NULL;Roskilde
Grundpakke;DSL;0;Livet på landet;7;7;5;9;9;8;10;7;8;7;0;0;175;0;12;20;6;8;0;54;11;36;4;20;0;7;0;Lolland
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;10;1;3;8;4;6;8;4;8;0;0;175;0;54;9;14;2;0;12;7;15;11;47;2;0;1;Vordingborg
Grundpakke;DSL;0;Velfunderede husejere;2;10;7;9;10;9;8;6;9;4;0;0;175;0;16;24;13;14;1;20;14;10;23;36;0;1;0;Norddjurs
Grundpakke;DSL;0;Seniorer;4;5;1;5;5;6;7;4;10;4;0;0;174;0;41;13;32;9;0;22;8;31;13;1;0;NULL;NULL;Odense
Grundpakke;DSL;0;Velhavere;8;8;9;8;10;10;2;7;2;4;0;0;174;1;19;4;5;6;0;21;9;51;11;41;1;2;0;Nordfyns
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;1;9;8;5;7;8;1;6;7;4;0;0;174;1;4;11;1;5;0;29;44;46;6;23;0;NULL;NULL;Sønderborg
Grundpakke;DSL;0;Livet på landet;8;10;5;9;6;9;9;6;9;3;0;0;174;5;13;14;6;2;0;51;6;20;12;41;0;NULL;NULL;Vejen
Grundpakke;DSL;0;Komfort og hygge;2;6;6;4;8;7;4;1;9;3;0;0;174;4;14;55;5;6;0;2;19;43;21;0;1;NULL;NULL;Thisted
Viasat Mellem grundpakke;DSL;0;Velhavere;10;9;8;8;6;9;10;10;9;10;0;0;173;0;6;25;5;7;0;55;7;31;13;23;0;NULL;NULL;Rudersdal
Grundpakke;DSL;0;Livet på landet;9;7;8;7;6;10;9;9;6;10;0;0;173;0;19;18;9;6;0;18;10;58;15;15;0;1;0;Ringsted
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;173;21;10;17;16;6;0;32;5;46;8;8;0;NULL;NULL;Stevns
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;7;7;9;9;10;10;4;8;5;6;0;0;173;44;4;45;1;2;0;0;12;48;6;8;0;3;0;Næstved
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;3;7;9;4;6;9;8;5;6;3;0;0;173;4;8;22;6;26;0;12;10;16;25;43;0;NULL;NULL;Svendborg
Grundpakke;DSL;0;Seniorer;3;7;3;7;9;8;6;6;9;3;0;0;173;64;9;23;8;2;0;1;4;42;12;3;1;1;60;Skive
Grundpakke;DSL;0;Urban mangfoldighed;9;2;3;4;2;1;5;5;4;7;0;0;172;0;3;0;1;13;0;129;14;4;5;0;0;NULL;NULL;København
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;8;10;10;10;9;9;5;10;2;9;0;0;172;45;9;34;4;6;0;22;11;12;7;19;0;1;7;Assens
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;172;49;11;11;8;15;0;22;1;14;12;26;1;NULL;NULL;Tønder
Grundpakke;DSL;0;Velfunderede husejere;10;7;5;7;8;7;10;8;8;9;0;0;171;7;18;24;16;19;0;17;6;25;18;17;1;NULL;NULL;Ballerup
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;9;9;7;10;10;10;9;9;7;9;0;0;171;0;7;5;18;6;0;65;10;2;12;42;0;1;0;Egedal
Grundpakke;DSL;0;Komfort og hygge;7;5;9;5;6;8;5;6;4;7;0;0;171;0;12;33;4;6;0;20;6;60;12;15;0;NULL;NULL;Ringsted
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;2;8;7;9;9;9;6;8;6;6;0;0;171;49;14;24;5;2;7;7;2;40;11;5;0;0;2;Næstved
Grundpakke;DSL;0;Livet på landet;1;9;8;10;10;10;9;6;9;4;0;0;171;0;36;21;14;13;9;14;17;27;13;2;0;NULL;NULL;Guldborgsund
Viasat Mellem grundpakke;DSL;0;Livet på landet;1;9;1;5;8;7;5;4;4;6;0;0;171;1;14;17;12;13;0;9;11;29;16;45;0;0;2;Assens
Grundpakke;DSL;0;Velfunderede husejere;6;7;1;6;9;9;10;9;8;3;0;0;171;1;24;27;9;3;1;5;9;66;14;7;1;3;2;Syddjurs
Viasat Stor grundpakke;DSL;0;Seniorer;5;7;2;7;10;10;10;7;10;7;0;0;171;0;8;5;10;26;0;39;7;0;15;58;0;NULL;NULL;Skive
Grundpakke;DSL;0;Velfunderede husejere;3;6;2;6;6;7;8;7;10;6;0;0;171;0;4;5;2;6;0;6;7;6;4;119;9;NULL;NULL;Jammerbugt
Viasat Mellem grundpakke;DSL;0;Seniorer;4;7;4;6;6;2;6;5;10;6;0;0;170;0;17;9;3;12;0;13;5;5;4;98;2;NULL;NULL;Høje-Taastrup
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;10;10;10;9;7;7;8;4;8;0;0;170;21;2;26;14;22;0;10;14;4;12;14;26;2;0;Guldborgsund
Grundpakke;DSL;0;Livet på landet;1;7;4;8;7;7;8;8;9;6;0;0;170;7;10;14;15;16;1;38;15;29;12;8;0;4;0;Vordingborg
Grundpakke;DSL;0;Livet på landet;5;10;6;10;7;7;6;6;8;8;1;0;170;26;4;64;6;5;0;4;12;12;31;1;2;NULL;NULL;Bornholm
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;170;9;24;8;16;20;0;9;7;34;6;35;0;NULL;NULL;Kolding
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;170;0;3;9;6;9;1;24;2;88;15;9;0;NULL;NULL;Syddjurs
Grundpakke;DSL;0;Seniorer;5;9;5;9;8;8;9;7;9;4;0;0;170;0;8;31;6;2;0;26;4;33;13;44;0;NULL;NULL;Rebild
Viasat Stor grundpakke;DSL;0;Velhavere;10;7;10;9;10;9;10;10;3;10;0;0;170;35;3;41;4;4;1;7;4;18;5;26;17;NULL;NULL;Aalborg
Grundpakke;DSL;0;Livet på landet;5;8;10;8;9;8;1;10;3;5;0;0;170;0;14;30;2;2;0;26;3;63;17;10;0;NULL;NULL;Aalborg
Viasat Stor grundpakke;DSL;0;Velhavere;10;7;7;9;9;6;10;10;8;10;0;0;169;35;24;44;11;5;0;6;4;13;13;9;0;NULL;NULL;København
Grundpakke;DSL;0;Velhavere;10;6;7;8;7;6;10;10;8;10;0;0;169;9;17;15;7;4;2;55;13;26;13;4;0;NULL;NULL;Furesø
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;9;10;4;9;10;10;10;10;10;10;0;0;169;0;4;44;1;40;1;31;2;5;9;29;0;2;0;Hørsholm
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;169;0;4;18;7;2;3;19;3;88;16;3;2;NULL;NULL;Halsnæs
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;169;0;8;19;5;7;1;25;5;88;6;2;0;2;0;Gribskov
Viasat Mellem grundpakke;DSL;0;Livet på landet;7;9;9;9;7;5;3;6;8;6;0;0;169;56;6;17;4;1;0;2;13;25;15;23;3;2;2;Holbæk
Grundpakke;DSL;0;Komfort og hygge;2;5;5;3;5;1;4;5;2;6;0;0;169;48;8;20;6;21;4;5;6;16;10;17;5;2;0;Næstved
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;2;8;4;9;8;8;4;6;9;2;0;0;169;28;15;24;7;24;1;18;18;14;11;3;2;1;0;Guldborgsund
Grundpakke;DSL;0;Velfunderede husejere;7;6;2;6;7;10;9;8;9;6;0;0;169;0;23;28;9;7;27;3;15;22;22;9;0;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;8;8;8;10;8;7;7;9;8;9;0;0;169;0;15;37;7;14;0;29;13;10;18;22;1;NULL;NULL;Odense
Grundpakke;DSL;0;Komfort og hygge;3;3;2;5;8;9;6;4;10;3;0;0;169;49;40;13;5;11;0;8;4;26;7;1;1;4;0;Ærø
Viasat Mellem grundpakke;DSL;0;Livet på landet;7;10;10;10;10;10;8;8;6;6;0;0;169;73;7;24;4;1;0;5;10;27;5;9;1;1;0;Billund
Grundpakke;DSL;0;Komfort og hygge;2;7;6;6;7;8;4;6;3;3;0;0;169;0;8;19;6;23;0;12;5;14;8;47;23;6;0;Esbjerg
Viasat Stor grundpakke;DSL;0;Livet på landet;5;7;10;9;7;10;10;10;4;8;0;0;169;0;34;13;35;5;0;20;16;3;18;23;0;3;0;Vesthimmerlands
Grundpakke;DSL;0;Velfunderede husejere;4;10;9;7;9;9;2;9;4;5;0;0;168;0;10;39;9;2;0;6;5;73;19;2;0;2;0;Faxe
Grundpakke;DSL;0;Komfort og hygge;6;8;5;4;5;1;1;5;5;6;0;0;168;0;18;13;14;12;1;11;2;80;11;0;2;NULL;NULL;Kalundborg
Viasat Mellem grundpakke;DSL;0;Seniorer;1;7;3;5;6;1;6;3;10;3;0;0;168;0;5;17;11;7;0;18;2;14;13;79;0;1;0;Slagelse
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;168;1;9;39;0;5;10;15;5;41;13;20;5;1;0;Næstved
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;1;7;8;7;9;8;8;9;6;2;0;0;168;26;11;26;4;4;2;24;7;12;18;29;0;6;0;Tønder
Viasat Mellem grundpakke;DSL;0;Velhavere;10;10;5;7;8;8;9;9;8;7;0;0;168;0;5;9;5;29;0;25;1;8;6;77;0;NULL;NULL;Herning
Grundpakke;DSL;0;Livet på landet;6;9;8;7;8;8;9;6;9;6;0;0;168;0;7;11;11;14;0;27;18;61;10;7;0;NULL;NULL;Ikast-Brande
Grundpakke;DSL;0;Velfunderede husejere;2;8;7;6;7;6;5;5;5;6;0;0;168;3;8;6;10;42;2;21;7;49;11;7;0;NULL;NULL;Viborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;8;9;10;10;10;10;10;10;7;8;1;0;167;0;3;21;2;10;0;16;2;71;5;33;0;NULL;NULL;Høje-Taastrup
Grundpakke;DSL;0;Komfort og hygge;9;7;8;7;10;10;9;8;7;9;0;0;167;0;18;26;6;4;0;16;15;32;9;35;2;3;0;Allerød
Grundpakke;DSL;0;Vid og velstand;9;4;4;4;4;5;6;6;2;9;0;0;167;0;44;23;11;15;1;17;29;3;14;3;4;NULL;NULL;Odense
Viasat Stor grundpakke;DSL;0;Seniorer;8;7;1;5;3;1;9;4;10;8;0;0;167;39;22;14;2;6;1;19;7;1;5;46;1;NULL;NULL;Vejen
Viasat Stor grundpakke;DSL;0;Komfort og hygge;7;5;8;7;8;7;5;7;4;7;0;0;167;0;15;42;8;29;3;16;10;14;14;12;0;2;0;Horsens
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;4;7;7;7;7;6;5;5;7;3;0;0;167;34;2;15;7;4;0;2;8;38;11;41;0;5;0;Holstebro
Grundpakke;DSL;0;Urban mangfoldighed;7;6;8;5;5;6;6;7;2;9;0;0;167;0;10;26;6;30;3;19;21;11;27;12;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;Velfunderede husejere;9;6;4;7;8;7;10;9;10;7;0;0;167;0;22;16;18;13;0;11;15;48;18;1;1;NULL;NULL;Viborg
Grundpakke;DSL;0;Livet på landet;7;10;5;7;7;8;9;8;5;9;0;0;167;0;12;46;9;5;0;28;6;40;7;11;0;NULL;NULL;Brønderslev
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;9;10;9;10;9;8;9;10;10;5;0;0;167;9;16;3;14;6;0;35;11;23;3;46;0;NULL;NULL;Rebild
